"","X","chatter","current_events","travel","photo_sharing","uncategorized","tv_film","sports_fandom","politics","food","family","home_and_garden","music","news","online_gaming","shopping","health_nutrition","college_uni","sports_playing","cooking","eco","computers","business","outdoors","crafts","automotive","art","religion","beauty","parenting","dating","school","personal_fitness","fashion","small_business","spam","adult","total"
"4558","3cp8i9dyk",4,3,3,1,0,0,2,5,1,0,1,0,5,18,1,0,15,4,2,2,0,0,1,0,6,1,0,1,1,0,1,1,1,2,0,0,82
"4559","gifzd3xow",4,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
"4560","cqkfzbsr1",0,2,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8
"4561","ej5huwkf8",5,1,2,4,1,3,9,1,12,0,1,1,1,1,1,3,1,1,2,2,0,0,1,0,1,3,8,1,8,0,4,3,3,0,0,0,84
"4562","9min3fdty",6,3,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,2,1,1,0,5,2,0,2,0,0,0,29
"4563","lf2jmbyqr",4,2,1,0,1,1,1,0,2,1,2,0,1,5,4,10,5,3,4,1,0,1,0,2,0,0,1,0,0,1,0,4,0,0,0,0,57
"4564","fywjlvk3o",1,0,1,1,0,0,6,16,2,4,1,2,8,0,0,0,1,1,0,0,1,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,49
"4565","a19fn7lcr",2,0,3,0,0,0,4,0,2,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,2,0,2,0,0,1,2,0,0,0,24
"4566","gfmr2koi4",1,2,2,2,0,1,1,0,2,0,1,1,0,9,0,1,8,2,8,0,1,0,0,0,2,0,2,5,1,1,0,0,1,0,0,0,54
"4567","wdku8cyx6",3,0,1,1,0,1,1,4,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,4,0,1,1,1,0,0,0,29
"4568","idfws5p2h",3,2,4,6,1,7,0,2,1,1,1,5,0,2,4,1,5,5,23,2,0,2,1,2,1,5,2,6,0,0,1,1,7,0,0,0,103
"4569","zl13b2d4k",6,3,0,2,0,1,0,1,4,1,0,2,3,0,1,8,3,0,0,1,0,0,2,1,0,0,2,0,1,0,0,4,0,0,0,0,46
"4570","d7hz1fxpg",3,1,4,1,3,6,3,1,0,0,0,0,1,1,0,6,0,1,0,1,0,0,0,1,0,7,2,1,1,0,0,2,1,1,0,0,48
"4571","iybvzelq2",4,1,0,5,0,0,0,1,0,1,0,1,0,1,3,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,22
"4572","ytmj1eiqz",6,1,1,3,1,0,2,0,4,1,0,1,2,1,2,23,0,2,4,1,0,2,4,0,1,1,2,0,1,1,0,11,0,0,0,0,78
"4573","zn8ocqjar",3,2,3,0,1,0,3,2,0,0,0,1,2,0,0,0,0,0,1,0,2,1,1,0,2,1,0,0,1,0,0,0,0,0,0,0,26
"4574","5s4mpulth",6,0,0,3,2,2,6,1,9,1,1,3,1,1,1,3,0,2,0,0,0,1,1,1,2,0,5,4,4,0,4,4,0,1,0,0,69
"4575","fwpczxl8t",2,3,0,0,0,6,2,4,2,2,0,0,5,2,2,0,1,1,0,1,0,2,0,0,3,3,0,0,0,0,0,2,0,0,0,0,43
"4576","pb2mc7z9t",1,1,2,2,1,2,1,1,0,1,1,0,4,3,1,0,9,2,1,1,1,3,0,1,5,0,0,0,0,0,0,1,0,0,0,0,45
"4577","oi1wq2kp7",1,3,3,0,0,1,1,3,1,1,2,0,6,2,0,0,0,0,0,0,1,2,1,0,2,1,0,0,1,0,1,1,0,0,0,0,34
"4578","r9aj4zo1q",1,1,3,0,1,1,0,2,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,16
"4579","d7ky9lrv8",8,2,1,6,2,1,0,1,1,0,0,0,0,3,2,0,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,2,0,0,0,36
"4580","fpny4zeij",3,1,2,4,1,0,0,0,0,0,1,0,1,0,0,5,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2,5,1,0,0,0,29
"4581","gnbv9msou",2,0,1,1,2,0,1,7,4,1,0,1,4,0,0,5,0,1,1,0,0,0,3,0,5,0,4,0,1,0,1,2,0,0,0,0,47
"4582","xlq3vn2gr",4,0,1,3,0,0,1,0,1,0,0,1,1,0,5,0,1,0,1,1,0,0,0,2,1,0,0,0,0,0,1,0,1,0,0,0,25
"4583","bmfkjo8gz",3,0,0,3,0,1,0,1,1,0,1,0,1,0,0,1,1,2,0,0,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,20
"4584","781gxzd4o",3,1,3,1,0,0,1,4,0,0,0,1,3,0,0,0,0,2,0,0,0,0,2,0,1,1,0,0,1,0,1,0,0,0,0,0,25
"4585","dai5qpu4h",9,0,3,1,1,3,7,1,2,3,1,0,1,9,1,1,17,5,1,0,0,1,0,0,1,1,7,0,1,0,1,0,1,0,0,0,79
"4586","thkj6sxlb",5,1,8,4,0,1,1,7,3,0,0,0,2,1,3,4,1,2,1,1,0,1,2,3,1,0,0,1,1,0,0,2,1,0,0,0,57
"4587","1f3l6mstj",2,0,2,3,0,0,1,1,0,0,0,0,0,0,2,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,17
"4588","xvqb7d84p",13,4,0,5,0,0,0,0,1,2,1,1,0,2,3,1,0,0,0,2,0,1,1,0,4,0,0,0,1,1,2,0,1,0,0,0,46
"4589","swocj4x5a",3,0,1,2,0,0,0,0,0,1,0,2,0,2,0,0,3,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,18
"4590","lmu5syv3e",3,2,2,0,1,1,0,0,0,1,0,0,1,1,0,8,0,0,3,2,0,0,2,0,0,0,0,1,0,0,0,1,0,1,0,0,30
"4591","xje4knz5w",4,1,0,2,1,2,2,0,0,0,0,0,0,0,0,7,1,0,5,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,32
"4592","942srcx3d",26,0,2,12,1,1,2,1,0,2,0,1,0,0,2,20,3,3,6,2,2,1,2,0,5,0,1,0,1,1,1,4,2,2,0,0,106
"4593","ofwgpkbit",6,3,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18
"4594","tmxewr65a",7,3,1,1,3,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,25
"4595","a41efghdo",0,1,0,4,1,0,0,0,1,0,0,0,0,0,1,7,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0,24
"4596","m71i98keo",2,1,0,1,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,2,0,0,0,0,0,0,0,19
"4597","3d5fiv6g9",8,1,0,4,0,0,3,6,0,1,0,0,0,0,2,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,30
"4598","b7yw1ev5s",3,1,4,1,0,1,3,7,6,2,2,1,2,1,2,0,1,1,1,0,0,1,0,1,0,0,6,1,2,0,1,0,0,0,0,3,54
"4599","dbfzly7aq",6,1,1,1,2,0,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,2,0,2,0,0,3,4,0,1,2,0,1,33
"4600","lopaz7k5r",4,0,1,1,0,1,5,1,5,4,0,1,0,0,0,7,2,3,0,1,0,0,0,1,0,0,9,1,1,0,5,3,1,1,0,0,58
"4601","n8zvmcut9",4,4,4,6,1,0,7,0,4,4,0,0,0,0,6,0,2,0,2,1,0,0,0,2,1,1,6,2,6,0,3,1,0,0,0,0,67
"4602","6e83csrqb",16,1,1,5,1,2,1,1,2,0,0,0,0,0,2,5,1,0,1,1,0,1,0,1,0,0,0,0,1,2,2,1,1,2,0,5,56
"4603","dpus1a9zo",16,1,2,9,0,0,2,3,0,0,2,2,0,1,1,1,0,0,1,2,0,0,0,2,0,1,0,0,1,0,1,0,1,0,0,0,49
"4604","j6mgv4fye",6,1,1,3,1,1,3,1,4,2,0,0,0,0,0,0,0,0,4,0,2,0,0,3,3,0,3,1,4,0,1,0,2,1,0,0,47
"4605","9ox1u78bs",5,4,2,1,0,0,0,4,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,24
"4606","v3dxjksfl",5,2,1,0,1,1,2,1,1,1,0,3,1,1,1,1,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,28
"4607","axzwyr12t",0,1,2,2,0,1,4,6,2,1,1,0,15,0,0,8,0,2,0,0,1,0,5,1,11,2,0,1,3,1,0,7,1,0,0,0,78
"4608","7kgtvl2xq",15,1,1,8,1,0,2,1,0,1,1,1,0,2,5,4,0,2,4,0,1,1,2,0,2,0,3,0,1,2,0,3,1,1,0,0,66
"4609","lgtwkb75q",2,1,0,3,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,15
"4610","743fs6xur",5,1,0,0,2,1,2,0,2,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,21
"4611","5ai8dq4ex",2,2,1,1,0,0,3,0,8,4,0,0,0,0,0,0,0,0,0,0,0,1,0,6,2,0,8,1,3,0,5,3,0,0,0,0,50
"4612","cov4jdn9s",3,1,1,2,0,1,0,2,2,0,1,0,5,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,24
"4613","18t4o3yqf",4,1,1,3,0,2,7,0,10,5,1,1,2,1,1,1,2,1,0,0,0,0,0,1,0,0,3,1,5,1,5,0,3,0,0,0,62
"4614","nzwshk953",5,0,1,6,1,0,3,0,0,0,0,0,1,1,3,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,28
"4615","g1un349hm",4,0,3,2,1,2,0,2,0,0,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0,5,0,0,1,0,1,0,0,0,0,2,28
"4616","67k2pbmcn",4,2,1,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,2,0,0,1,0,0,19
"4617","bs9fyzkm5",7,2,0,6,2,2,4,0,7,3,0,0,0,1,1,2,0,2,2,0,2,0,0,0,0,0,8,0,5,0,6,1,1,0,0,0,64
"4618","yfagqhvtc",5,0,3,2,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17
"4619","oz8yxe4na",10,1,2,11,1,1,2,2,1,2,0,0,0,1,5,1,0,1,1,2,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,49
"4620","h2yz4fd5k",3,0,3,0,0,0,1,0,0,1,0,0,0,0,0,8,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,22
"4621","uagpcj3im",0,4,0,0,2,0,0,0,0,0,0,0,0,0,2,1,1,0,12,0,1,0,0,1,0,0,0,3,0,0,0,0,3,1,0,0,31
"4622","u7kd51cho",6,1,1,5,1,0,1,1,0,0,1,0,2,0,1,0,1,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,26
"4623","p379gyle8",9,2,0,5,0,0,1,0,2,2,0,0,0,0,3,13,0,1,3,0,0,0,1,0,0,1,0,2,1,0,1,4,3,0,0,5,59
"4624","vszm563bw",4,1,0,2,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,12
"4625","7nwmeyk1v",1,3,1,2,0,0,0,1,1,1,0,0,1,2,0,3,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,21
"4626","71ibrx8f4",1,0,0,1,1,0,3,0,0,0,0,1,0,1,0,7,0,0,3,0,0,0,4,0,0,0,3,1,0,0,0,1,0,0,0,0,27
"4627","6zcnwv3p9",3,0,2,0,0,3,2,1,2,1,1,0,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,22
"4628","wyq6gucsf",2,0,0,1,0,0,0,1,2,0,0,2,0,0,0,10,0,1,3,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,27
"4629","efwmcvoat",7,3,2,11,1,1,1,5,0,0,1,0,1,2,4,0,2,1,2,1,1,1,0,0,3,1,0,0,0,3,1,1,0,0,0,0,56
"4630","ze14vut3p",1,0,0,1,0,0,5,0,4,1,1,1,0,0,0,2,1,2,1,1,0,0,0,0,0,0,5,1,5,0,3,0,0,0,0,0,35
"4631","fornq5wps",2,0,0,1,0,0,0,2,0,0,2,2,0,1,0,1,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,21
"4632","pcfkwzymq",1,2,0,1,0,2,3,0,1,2,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17
"4633","s1vqwtip2",2,3,0,1,1,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,15
"4634","fc8xl96it",1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,3,0,0,1,2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,14
"4635","amsq83ijg",1,1,0,6,1,2,0,0,2,0,1,1,2,1,1,0,0,0,16,0,0,0,0,2,0,2,0,5,0,0,0,2,5,0,0,0,51
"4636","beswx7oih",7,1,0,4,2,1,0,0,2,0,0,0,0,0,5,5,1,0,1,0,1,2,3,0,0,0,1,0,0,0,0,4,1,1,0,0,42
"4637","f3qnlpvwr",2,2,2,2,0,0,1,1,1,1,0,0,1,5,0,0,8,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,32
"4638","6cfgbqkvp",0,2,2,1,0,1,0,0,2,0,1,1,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,20
"4639","zcoh5q16w",1,3,3,5,4,3,0,0,2,0,0,7,1,0,1,10,2,2,14,0,1,1,5,0,0,1,2,7,0,2,2,5,5,1,0,0,90
"4640","ais86klmh",3,3,1,0,0,1,0,1,5,0,1,0,1,0,0,13,0,0,8,2,0,0,1,0,0,0,1,0,0,0,0,9,0,1,0,0,51
"4641","y8rmodsc7",6,3,2,12,1,0,2,0,1,3,0,0,1,0,6,2,0,1,2,0,0,0,0,1,2,1,0,0,1,0,2,0,4,1,0,0,54
"4642","jexph2oqd",5,3,5,6,2,4,2,1,0,1,0,3,0,2,1,2,6,0,9,1,2,1,1,2,1,0,2,5,1,0,0,2,11,1,0,0,82
"4643","jvw9l1pio",4,1,0,7,2,1,3,2,7,0,0,0,0,5,3,3,4,1,30,3,0,0,2,1,1,1,3,6,5,0,3,1,10,0,0,0,109
"4644","e8isdayot",1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,4,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,18
"4645","gud5lz4bn",5,2,1,0,1,1,5,7,0,0,1,0,13,0,1,0,0,2,0,0,0,0,3,0,9,0,1,0,0,2,0,0,2,0,0,0,56
"4646","ty4zikfe9",7,1,2,4,0,0,2,0,1,1,1,1,0,0,0,1,1,0,7,0,1,0,2,1,1,0,1,6,1,6,1,0,4,0,0,0,53
"4647","u1rxgl4v6",5,2,1,5,1,1,0,7,1,1,0,0,2,1,2,10,0,2,0,0,1,0,1,1,2,0,0,0,0,0,0,4,1,1,0,0,52
"4648","951iblxuj",13,4,1,8,1,0,3,1,1,0,0,1,0,0,6,0,3,0,1,2,2,0,0,0,1,0,0,1,0,1,1,0,3,1,0,0,55
"4649","tvsblkpmi",1,1,0,0,0,1,2,2,1,0,0,0,0,7,0,0,3,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,24
"4650","yc1gpaem6",1,4,0,2,0,0,5,2,5,0,0,0,1,6,0,0,5,0,0,0,0,0,1,0,0,0,3,0,3,0,4,0,0,0,0,0,42
"4651","43e2tzw8m",6,4,0,4,0,1,3,0,3,2,2,2,0,1,4,0,1,1,2,1,0,1,1,1,0,0,2,0,2,6,3,1,2,1,0,0,57
"4652","14kp6vrm3",3,0,1,2,1,2,1,1,0,1,2,0,1,6,0,0,5,1,10,0,0,0,1,0,0,2,0,0,0,0,0,0,4,0,0,0,44
"4653","bpmt8rv4x",9,1,1,5,0,2,7,2,4,3,1,0,1,1,0,3,0,0,2,1,0,0,1,0,0,0,6,0,5,0,0,2,0,1,0,0,58
"4654","bzoau1p92",8,2,7,4,1,0,4,18,4,0,3,0,4,21,1,0,16,2,6,1,6,3,1,0,3,1,2,2,0,3,1,0,2,0,0,0,126
"4655","ksof45bjw",1,1,2,1,0,2,0,4,1,0,0,0,0,0,0,9,0,1,2,1,0,0,3,0,0,0,1,1,0,1,0,4,0,0,0,0,35
"4656","kh4t3xy8d",7,1,2,2,2,7,2,2,0,3,2,4,0,4,5,0,7,1,0,0,0,1,1,0,2,1,1,2,0,0,0,1,0,3,0,0,63
"4657","qxdc23jl6",3,1,1,2,2,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,3,1,0,0,0,0,1,0,0,0,0,10,32
"4658","ihcny36j1",1,1,0,1,0,1,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,1,0,1,1,0,0,0,2,0,0,2,19
"4659","qj1i5vf74",2,0,3,3,2,0,9,1,6,4,1,0,0,0,0,13,0,0,2,0,0,0,2,2,0,1,6,0,4,0,5,2,1,1,1,6,77
"4660","ftxldy8zq",2,2,1,1,0,0,3,0,3,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,0,2,0,0,0,0,0,21
"4661","e5goav9si",2,3,3,0,0,3,6,2,0,0,0,2,10,0,1,0,0,0,0,0,0,0,4,0,1,1,1,0,0,0,0,0,0,0,0,0,39
"4662","3tg5rb8yk",4,0,1,6,1,0,1,0,2,0,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,25
"4663","y5lprhuwf",2,2,1,1,0,0,2,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,4,0,1,1,0,0,1,0,0,0,22
"4664","r3fcd2gy5",1,3,1,0,0,0,2,0,1,0,2,0,0,0,2,4,1,0,2,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,8,30
"4665","ke6bzplvi",8,3,6,2,0,1,0,11,2,1,1,1,0,7,2,0,9,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,3,63
"4666","pmkeiszhc",7,2,3,5,2,1,1,3,2,0,0,1,0,0,2,0,1,0,10,1,0,0,0,1,2,1,2,2,1,4,1,0,7,0,0,0,62
"4667","631vjs8n2",13,4,0,5,2,1,1,0,1,0,0,1,0,0,3,0,0,1,0,2,0,1,0,2,2,0,0,0,0,0,0,1,0,0,0,0,40
"4668","n83bzj1fd",2,1,1,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,12
"4669","i4ousw3k7",4,1,0,2,1,0,4,0,2,1,0,0,0,0,0,0,0,0,4,0,0,0,0,2,2,0,2,4,1,0,2,0,3,0,0,0,35
"4670","5b32f74ew",4,1,2,1,1,1,0,1,1,2,1,1,0,0,0,9,0,0,2,0,1,0,3,0,0,0,1,0,0,1,0,4,0,0,0,0,37
"4671","deilrntcf",1,2,2,0,0,0,1,0,2,0,1,0,0,2,1,0,6,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21
"4672","wvy9i8o4p",5,1,0,3,0,0,0,1,1,2,1,4,0,1,3,11,3,0,1,2,0,0,5,0,1,1,1,0,0,2,1,3,1,0,0,0,54
"4673","9lysj4gi2",7,1,6,3,1,0,0,0,0,1,1,0,0,2,1,2,2,0,0,1,2,0,1,0,1,0,1,0,0,0,1,0,1,3,1,18,57
"4674","luqnkevoc",9,2,1,1,0,0,2,0,1,1,0,0,1,0,0,2,0,0,1,3,0,0,2,1,2,1,0,0,3,1,1,2,1,4,0,11,53
"4675","qwp9n34gt",9,3,1,1,1,0,0,1,0,1,0,0,0,0,0,5,0,1,3,1,0,0,2,0,1,1,1,0,0,6,0,7,0,0,0,0,45
"4676","grzp3yb8f",0,0,1,2,0,0,2,2,5,2,1,0,0,13,1,2,14,1,1,0,1,0,0,2,1,1,5,0,1,0,3,0,0,0,0,0,61
"4677","6tjxlnmce",2,3,0,0,0,1,0,1,2,1,0,0,0,1,1,0,5,2,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,23
"4678","fy6zlsth1",3,0,2,0,1,0,1,7,1,0,0,1,1,1,0,0,1,2,0,0,2,1,0,0,1,0,2,1,0,0,0,0,0,1,0,0,29
"4679","khvq1zl9f",1,1,3,2,0,0,2,3,0,2,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,2,0,0,0,1,0,0,0,0,0,24
"4680","8hrg2wmlt",2,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,16
"4681","q9cfzbuj4",5,0,0,4,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,18
"4682","w2cxnygid",6,1,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,2,1,0,1,1,1,2,0,0,0,0,0,0,0,0,2,0,0,0,25
"4683","6s9trza3q",3,1,1,2,0,0,2,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,2,0,1,1,0,0,0,0,21
"4684","fzxjqk4c7",5,2,0,3,0,1,3,1,1,1,0,1,0,0,1,2,1,0,0,1,0,0,0,1,1,2,2,1,1,0,2,0,0,0,0,0,33
"4685","tu9ce64oh",11,2,3,7,1,2,1,0,1,0,0,0,0,4,2,1,7,2,1,1,0,1,0,0,1,6,0,1,1,0,0,6,0,1,0,0,63
"4686","k84atnuoy",9,1,0,2,0,1,0,0,0,2,0,0,0,1,0,1,0,1,0,0,0,2,1,0,1,1,0,0,0,0,0,1,0,0,0,0,24
"4687","1ntg6mu54",2,0,0,1,0,1,0,0,0,2,0,2,0,4,0,0,7,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22
"4688","gl81s7rwh",7,5,2,1,1,1,2,0,2,3,1,0,1,7,0,1,5,2,0,0,0,1,0,0,0,0,3,0,3,1,1,0,1,0,0,0,51
"4689","t9vj2nsmy",1,3,2,0,1,1,0,0,2,2,0,1,0,0,0,15,0,0,1,3,1,0,5,0,0,1,1,0,1,0,0,8,0,1,0,0,50
"4690","6nksuwpby",1,4,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"4691","5eqdb3k4a",1,3,0,0,0,1,0,1,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,12
"4692","zu1xv9nmd",3,3,1,2,0,0,0,2,2,1,0,0,0,0,0,3,0,2,4,0,0,1,0,0,0,0,1,3,1,1,0,2,3,1,0,0,36
"4693","sofhjabtk",4,0,1,1,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13
"4694","14wuvr5ph",3,2,1,3,1,1,4,1,7,2,3,1,2,2,2,21,0,1,7,2,0,0,4,1,2,0,5,1,0,2,1,11,0,0,0,2,95
"4695","xltnv2ozc",5,2,0,2,2,2,1,1,0,0,1,3,0,0,2,0,2,0,1,0,1,0,1,0,1,0,1,0,0,0,0,2,1,0,0,0,31
"4696","4bpemdcny",5,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,2,0,0,3,1,0,0,20
"4697","fe1y8bq59",20,0,2,10,0,0,1,2,0,1,1,1,0,0,7,1,0,1,2,0,0,1,0,0,2,2,0,1,1,1,2,2,0,1,1,14,77
"4698","1zufl4bcp",0,0,0,1,1,1,3,2,0,0,0,0,4,4,0,17,5,1,8,2,0,0,4,1,2,0,1,0,1,0,0,8,0,0,0,0,66
"4699","uz36f278q",3,0,0,0,1,0,0,0,0,2,0,0,1,0,2,2,0,0,0,1,0,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,17
"4700","2dyfqzhgr",4,1,0,4,1,2,0,2,0,0,0,2,0,0,3,4,2,0,0,1,0,0,1,3,1,4,0,0,0,0,0,0,0,0,0,0,35
"4701","ibvqp43ge",6,0,1,4,2,1,1,0,2,3,0,1,0,0,4,1,0,0,1,1,1,0,0,0,0,2,2,2,3,0,3,2,0,0,0,0,43
"4702","fwcyzd94p",8,1,1,6,0,1,3,0,3,1,2,1,0,0,4,0,2,1,2,1,2,1,1,1,0,2,4,0,6,1,2,1,0,0,0,0,58
"4703","h8zg7ixp1",1,0,1,2,1,2,1,2,2,0,0,2,2,9,0,0,13,3,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,46
"4704","ehqbuct65",3,2,1,0,0,0,1,0,1,1,0,1,0,3,0,0,5,1,1,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,25
"4705","mtcofqxb7",2,3,3,6,0,2,1,0,2,1,0,1,0,1,1,1,0,0,15,0,0,0,0,1,1,0,0,3,0,1,0,0,8,1,0,0,54
"4706","zcj4rdq7a",3,2,2,0,0,2,1,3,0,0,1,0,2,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,23
"4707","dt86q954w",3,3,0,2,0,0,8,0,2,3,1,1,4,0,1,8,0,1,6,1,0,2,5,1,0,1,2,1,1,3,0,8,4,0,0,0,72
"4708","feuj1a4nv",6,2,4,4,2,2,0,5,1,0,0,1,2,0,1,4,1,0,8,0,0,0,0,1,1,0,0,1,0,0,2,1,4,0,0,0,53
"4709","x8wyi5boz",5,2,1,0,1,0,4,0,4,2,0,0,0,0,1,1,0,0,0,0,1,1,0,0,2,1,4,0,4,1,4,1,0,0,0,0,40
"4710","kreqapzmx",0,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,11
"4711","xtsirp9lc",3,1,1,2,1,1,1,2,0,1,0,1,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,22
"4712","tl6h8uzq7",3,0,10,0,1,1,3,12,1,0,1,0,3,4,0,5,5,2,0,1,9,2,2,1,0,2,0,0,1,0,0,2,1,0,0,0,72
"4713","9yke3bthz",3,2,1,0,0,6,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,2,0,6,1,0,0,1,0,0,1,1,0,0,31
"4714","nxwchmyet",4,3,0,3,1,1,17,1,7,2,0,3,0,1,1,1,2,0,8,4,0,1,0,1,1,1,12,4,6,0,4,3,6,1,0,0,99
"4715","rcs19qy6u",0,1,1,0,1,0,0,0,2,0,0,0,1,0,1,9,1,0,2,0,0,0,0,0,0,0,0,1,1,0,0,5,0,0,0,0,26
"4716","gqjalp9br",3,3,2,3,1,1,3,2,0,2,0,0,0,2,2,0,0,0,0,0,2,0,0,1,1,0,2,0,1,0,2,1,0,1,0,0,35
